won,frame,person,file,x,y,w,h
WON02441457,686,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02441457/WON02441457__686.png,1018,197,352,485
WON02441457,698,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02441457/WON02441457__698.png,1000,169,354,486
WON02441457,557,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441457/WON02441457__557.png,871,212,344,485
WON02441457,691,data/facedb2/omtzigt__WON02443711__3044.png,data/frames/WON02441457/WON02441457__691.png,996,234,359,455
WON02441457,685,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02441457/WON02441457__685.png,1058,216,357,484
WON02441457,689,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02441457/WON02441457__689.png,1010,190,348,485
WON02441457,562,data/facedb2/wilders__WON02441946__465.png,data/frames/WON02441457/WON02441457__562.png,790,314,374,480
WON02441457,696,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02441457/WON02441457__696.png,994,218,358,479
WON02441457,556,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02441457/WON02441457__556.png,798,267,380,514
WON02441457,700,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02441457/WON02441457__700.png,1012,190,353,483
WON02441457,693,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02441457/WON02441457__693.png,1036,224,358,488
WON02441457,30,data/facedb2/wilders__WON02443711__1737.png,data/frames/WON02441457/WON02441457__30.png,1166,153,300,429
WON02441457,554,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02441457/WON02441457__554.png,673,287,391,520
WON02441457,694,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02441457/WON02441457__694.png,1072,232,360,467
WON02441457,498,data/facedb2/wilders__WON02443711__1737.png,data/frames/WON02441457/WON02441457__498.png,1061,159,278,395
WON02441457,702,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02441457/WON02441457__702.png,1029,179,363,476
WON02441756,293,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__293.png,544,206,342,478
WON02441756,236,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02441756/WON02441756__236.png,557,177,351,503
WON02441756,254,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__254.png,943,153,292,414
WON02441756,326,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02441756/WON02441756__326.png,552,96,399,582
WON02441756,286,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__286.png,525,170,345,478
WON02441756,312,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02441756/WON02441756__312.png,541,178,286,395
WON02441756,240,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02441756/WON02441756__240.png,511,133,349,481
WON02441756,310,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__310.png,511,157,279,417
WON02441756,325,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02441756/WON02441756__325.png,601,90,391,560
WON02441756,259,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02441756/WON02441756__259.png,869,147,288,446
WON02441756,328,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__328.png,612,104,377,544
WON02441756,253,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__253.png,977,110,283,411
WON02441756,291,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__291.png,536,189,328,475
WON02441756,242,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__242.png,484,129,343,486
WON02441756,306,data/facedb2/timmermans__WON02443711__1674.png,data/frames/WON02441756/WON02441756__306.png,564,74,387,573
WON02441756,308,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02441756/WON02441756__308.png,540,158,278,406
WON02441756,301,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02441756/WON02441756__301.png,577,80,365,545
WON02441756,305,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__305.png,570,89,389,555
WON02441756,239,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02441756/WON02441756__239.png,476,127,336,490
WON02441756,317,data/facedb2/yesilguz__WON02443711__483.png,data/frames/WON02441756/WON02441756__317.png,452,244,245,343
WON02441756,257,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02441756/WON02441756__257.png,512,216,258,366
WON02441756,241,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02441756/WON02441756__241.png,448,167,367,488
WON02441756,324,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__324.png,598,81,371,547
WON02441756,303,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02441756/WON02441756__303.png,606,117,391,551
WON02441756,331,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__331.png,597,90,381,566
WON02441756,281,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__281.png,423,202,339,475
WON02441756,314,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__314.png,527,163,280,412
WON02441756,300,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02441756/WON02441756__300.png,567,85,372,536
WON02441756,309,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02441756/WON02441756__309.png,539,156,276,408
WON02441756,313,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__313.png,521,159,280,408
WON02441756,329,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__329.png,600,96,393,561
WON02441756,285,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__285.png,519,208,348,479
WON02441756,238,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__238.png,519,151,339,499
WON02441756,307,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02441756/WON02441756__307.png,540,79,385,575
WON02441756,316,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__316.png,594,221,241,346
WON02441756,327,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__327.png,621,83,386,565
WON02441756,258,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02441756/WON02441756__258.png,495,222,257,359
WON02441756,292,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02441756/WON02441756__292.png,550,197,338,471
WON02441756,311,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__311.png,521,183,279,402
WON02441756,237,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__237.png,477,126,341,481
WON02441756,330,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02441756/WON02441756__330.png,608,84,388,584
WON02441756,319,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02441756/WON02441756__319.png,574,310,276,325
WON02441756,302,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02441756/WON02441756__302.png,566,72,382,569
WON02441756,282,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__282.png,512,181,339,474
WON02441756,304,data/facedb2/timmermans__WON02443711__1674.png,data/frames/WON02441756/WON02441756__304.png,587,96,384,545
WON02441756,279,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02441756/WON02441756__279.png,437,189,354,460
WON02441963,503,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02441963/WON02441963__503.png,586,130,368,525
WON02441963,506,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02441963/WON02441963__506.png,607,133,371,514
WON02441963,568,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__568.png,312,241,308,413
WON02441963,562,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__562.png,311,242,309,411
WON02441963,576,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__576.png,312,240,308,414
WON02441963,566,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__566.png,312,242,308,411
WON02441963,584,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__584.png,311,240,309,413
WON02441963,575,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__575.png,311,240,310,413
WON02441963,569,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__569.png,312,240,308,413
WON02441963,490,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__490.png,679,185,307,408
WON02441963,486,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__486.png,759,181,299,405
WON02441963,25,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__25.png,728,201,281,379
WON02441963,573,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__573.png,311,242,309,411
WON02441963,577,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__577.png,312,241,309,412
WON02441963,505,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02441963/WON02441963__505.png,591,131,368,520
WON02441963,474,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__474.png,884,307,402,526
WON02441963,579,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__579.png,312,241,308,412
WON02441963,560,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__560.png,312,242,308,411
WON02441963,561,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__561.png,312,242,308,412
WON02441963,583,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__583.png,312,242,308,411
WON02441963,518,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__518.png,656,192,299,403
WON02441963,491,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__491.png,717,198,305,410
WON02441963,564,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__564.png,313,242,307,411
WON02441963,504,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02441963/WON02441963__504.png,590,137,370,525
WON02441963,572,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__572.png,312,240,308,412
WON02441963,488,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02441963/WON02441963__488.png,707,199,307,422
WON02441963,531,data/facedb2/omtzigt__WON02443711__3044.png,data/frames/WON02441963/WON02441963__531.png,1018,199,359,487
WON02441963,483,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__483.png,753,210,310,408
WON02441963,945,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02441963/WON02441963__945.png,390,237,408,515
WON02441963,558,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__558.png,312,241,308,413
WON02441963,479,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02441963/WON02441963__479.png,702,156,297,448
WON02441963,517,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__517.png,658,197,300,408
WON02441963,519,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__519.png,653,189,299,401
WON02441963,565,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__565.png,312,242,308,411
WON02441963,484,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__484.png,772,192,296,422
WON02441963,586,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__586.png,312,242,308,412
WON02441963,487,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__487.png,745,205,304,421
WON02441963,478,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__478.png,627,235,334,488
WON02441963,948,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02441963/WON02441963__948.png,429,219,409,527
WON02441963,23,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__23.png,734,199,283,379
WON02441963,578,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__578.png,312,240,308,413
WON02441963,570,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__570.png,312,240,308,413
WON02441963,582,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__582.png,312,242,308,411
WON02441963,567,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__567.png,312,241,309,412
WON02441963,501,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02441963/WON02441963__501.png,570,122,371,535
WON02441963,580,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__580.png,312,241,308,412
WON02441963,485,data/facedb2/wilders__WON02443711__221.png,data/frames/WON02441963/WON02441963__485.png,766,225,299,415
WON02441963,550,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__550.png,643,191,297,410
WON02441963,563,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__563.png,312,242,308,411
WON02441963,26,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__26.png,733,199,280,383
WON02441963,24,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__24.png,733,199,281,378
WON02441963,475,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__475.png,812,292,402,533
WON02441963,502,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02441963/WON02441963__502.png,628,131,367,498
WON02441963,571,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__571.png,312,240,308,413
WON02441963,489,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02441963/WON02441963__489.png,614,144,302,404
WON02441963,581,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__581.png,311,240,310,413
WON02441963,574,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__574.png,312,240,308,413
WON02441963,532,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02441963/WON02441963__532.png,1017,196,346,480
WON02441963,500,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02441963/WON02441963__500.png,567,116,369,519
WON02441963,585,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__585.png,312,240,308,414
WON02441963,559,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02441963/WON02441963__559.png,312,241,308,412
WON02442253,442,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02442253/WON02442253__442.png,900,127,334,475
WON02442253,74,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__74.png,815,172,215,302
WON02442253,122,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__122.png,486,149,347,501
WON02442253,289,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__289.png,499,182,371,505
WON02442253,284,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__284.png,452,174,375,535
WON02442253,141,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02442253/WON02442253__141.png,871,117,359,505
WON02442253,96,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02442253/WON02442253__96.png,525,270,273,366
WON02442253,110,data/facedb2/omtzigt__WON02443711__2987.png,data/frames/WON02442253/WON02442253__110.png,484,150,345,484
WON02442253,268,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__268.png,467,155,375,511
WON02442253,136,data/facedb2/timmermans__WON02443711__2398.png,data/frames/WON02442253/WON02442253__136.png,1022,118,346,539
WON02442253,16,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__16.png,455,153,365,509
WON02442253,116,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__116.png,479,177,356,489
WON02442253,293,data/facedb2/omtzigt__WON02443711__2987.png,data/frames/WON02442253/WON02442253__293.png,466,150,378,535
WON02442253,444,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02442253/WON02442253__444.png,836,154,333,489
WON02442253,166,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02442253/WON02442253__166.png,1267,396,219,294
WON02442253,285,data/facedb2/omtzigt__WON02443711__2987.png,data/frames/WON02442253/WON02442253__285.png,449,182,373,526
